dates,campaign_name,creative_name,total_spent,impressions,clicks,click_through_rate,leads,platform,adset_name
2024-04-29,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,1742.87,12203,93,0.76210768,3.0,facebook,all india focusing on uni ad set_060324
2024-04-29,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,21.79,142,0,0.0,0.0,facebook,all india focusing on uni ad set_060324
2024-04-29,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,237.63,41,0,0.0,1.0,facebook,all india generic leads ad set_240224
2024-04-29,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,266.85,206,0,0.0,1.0,facebook,all india focusing on uni ad set_060324
2024-04-29,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,713.82,3222,31,0.96213532,1.0,facebook,all india counselling look-a-like_290224
2024-04-29,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,115.53,10,0,0.0,1.0,facebook,all india counselling look-a-like_290224
2024-04-29,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,206.45,18,2,11.11111111,0.0,facebook,all india counselling look-a-like_290224
2024-04-29,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,38.7,146,3,2.05479452,0.0,facebook,all india counselling look-a-like_290224
2024-04-29,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,12.3,6,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-04-29,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,634.35,111,10,9.00900901,4.0,facebook,all india counselling look-a-like_290224
2024-04-29,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,5.4,6,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-04-29,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,1.13,4,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-04-29,USP_2_Lead-gen-1_220124,State University Of New York_New,4.44,8,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-05-01,USP_2_Lead-gen-2_Top4-states_050424,USP_S1_We-guarantee,96.76,556,6,1.07913669,0.0,facebook,usp-2_ap_ts_050424
2024-05-01,USP_2_Lead-gen-2_Top4-states_050424,USP_S4_Do-you-have,80.82,1236,2,0.1618123,0.0,facebook,usp-2_ap_ts_050424
2024-05-01,USP_2_Lead-gen-2_Top4-states_050424,#7 ( Graphic ) - Get A Free Pass,820.42,3340,14,0.41916168,1.0,facebook,usp-2_ap_ts_050424
2024-05-01,USP_2_Lead-gen-2_Top4-states_050424,USP_S2_Faced-rejection,385.29,3476,5,0.1438435,0.0,facebook,usp-2_ap_ts_050424
2024-05-01,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,22.87,314,3,0.95541401,0.0,facebook,all india generic leads ad set_240224
2024-05-01,USP_2_Lead-gen-2_Top4-states_050424,#8 ( Graphic ) - Study In The USA,533.11,849,6,0.70671378,0.0,facebook,usp-2_ap_ts_050424
2024-05-01,USP_2_Lead-gen-1_220124,#7 ( Graphic ) - Get A Free Pass,10.11,17,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-05-01,USP_2_Lead-gen-1_220124,USP_S4_Do-you-have,0.25,1,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-05-01,USP_2_Lead-gen-1_220124,USP_S3_never-been-easier,0.07,2,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-05-01,USP_2_Lead-gen-1_220124,USP_S2_Faced-rejection,4.41,1,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-05-01,USP_2_Lead-gen-1_220124,USP_S1_We-guarantee,231.61,462,4,0.86580087,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-05-01,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,150.34,117,3,2.56410256,1.0,facebook,all india generic leads ad set_240224
2024-05-01,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,134.46,74,2,2.7027027,0.0,facebook,all india generic leads ad set_240224
2024-05-01,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,0.13,3,0,0.0,0.0,facebook,all india generic leads ad set_240224
2024-05-01,USP_2_Lead-gen-1_220124,#16 ( Graphic ) - Dual coursework_Hands,35.31,52,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-05-01,USP_2_Lead-gen-1_220124,State University Of New York_New,7.85,11,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-30,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,766.32,1609,15,0.93225606,3.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-29,USP_2_Lead-gen-1_220124,#8 ( Graphic ) - Study In The USA,1903.35,4463,44,0.98588393,11.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,USP_S2_Faced-rejection,375.19,4994,19,0.38045655,2.0,facebook,usp-2_ap_ts_050424
2024-04-29,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,0.56,7,0,0.0,0.0,facebook,all india generic leads ad set_240224
2024-04-29,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,4.74,3,0,0.0,0.0,facebook,all india generic leads ad set_240224
2024-04-29,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,84.67,27,0,0.0,0.0,facebook,all india generic leads ad set_240224
2024-04-29,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,101.53,41,1,2.43902439,1.0,facebook,all india generic leads ad set_240224
2024-04-29,USP_2_Lead-gen-1_220124,USP_S1_We-guarantee,277.82,86,3,3.48837209,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-29,USP_2_Lead-gen-1_220124,USP_S2_Faced-rejection,1.43,3,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-29,USP_2_Lead-gen-1_220124,USP_S3_never-been-easier,0.02,1,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-29,USP_2_Lead-gen-1_220124,USP_S4_Do-you-have,0.91,4,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,#8 ( Graphic ) - Study In The USA,381.25,607,5,0.82372323,1.0,facebook,usp-2_ap_ts_050424
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,USP_S3_never-been-easier,141.53,3562,6,0.16844469,0.0,facebook,usp-2_ap_ts_050424
2024-04-29,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,173.51,306,0,0.0,0.0,facebook,all india generic leads ad set_240224
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,#7 ( Graphic ) - Get A Free Pass,947.54,3628,20,0.55126792,3.0,facebook,usp-2_ap_ts_050424
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,USP_S4_Do-you-have,169.62,1551,2,0.12894907,0.0,facebook,usp-2_ap_ts_050424
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,USP_S1_We-guarantee,40.04,263,0,0.0,0.0,facebook,usp-2_ap_ts_050424
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,USP_S4_Do-you-have,163.71,682,2,0.29325513,0.0,facebook,usp-2_ka_tn_050424
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,USP_S3_never-been-easier,72.44,1465,2,0.13651877,0.0,facebook,usp-2_ka_tn_050424
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,#7 ( Graphic ) - Get A Free Pass,1095.28,2468,9,0.36466775,1.0,facebook,usp-2_ka_tn_050424
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,#8 ( Graphic ) - Study In The USA,152.17,327,1,0.3058104,0.0,facebook,usp-2_ka_tn_050424
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,USP_S2_Faced-rejection,187.95,1833,5,0.27277687,0.0,facebook,usp-2_ka_tn_050424
2024-04-29,USP_2_Lead-gen-2_Top4-states_050424,USP_S1_We-guarantee,350.0,3183,9,0.28275212,0.0,facebook,usp-2_ka_tn_050424
2024-04-29,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,887.01,5220,17,0.3256705,1.0,facebook,all india generic leads ad set_240224
2024-04-29,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,171.47,33,3,9.09090909,1.0,facebook,all india generic leads ad set_240224
2024-04-29,USP_2_Lead-gen-1_220124,#7 ( Graphic ) - Get A Free Pass,1.79,10,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-29,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,151.92,523,2,0.38240918,0.0,facebook,all india focusing on uni ad set_060324
2024-04-29,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,766.27,1514,12,0.79260238,3.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-29,USP_2_Lead-gen-1_220124,#16 ( Graphic ) - Dual coursework_Hands,33.35,63,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-29,USP_2_Lead-gen-1_220124,#18 - Master's Degree In 12 Months Â– Rutgers,15.39,2,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-29,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,1402.59,822,18,2.18978102,3.0,facebook,all india generic leads ad set_240224
2024-04-29,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,1283.23,515,21,4.0776699,10.0,facebook,all india counselling look-a-like_290224
2024-04-28,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,63.05,208,3,1.44230769,1.0,facebook,all india counselling look-a-like_290224
2024-04-28,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,26.05,15,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-04-28,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,6.82,11,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-04-28,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,1073.08,4620,35,0.75757576,5.0,facebook,all india counselling look-a-like_290224
2024-04-28,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,58.43,127,1,0.78740157,0.0,facebook,all india focusing on uni ad set_060324
2024-04-28,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,38.53,320,1,0.3125,0.0,facebook,all india focusing on uni ad set_060324
2024-04-28,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,176.65,92,2,2.17391304,2.0,facebook,all india focusing on uni ad set_060324
2024-04-28,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,2.0,20,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-04-28,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,251.72,118,3,2.54237288,2.0,facebook,all india focusing on uni ad set_060324
2024-04-28,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,584.63,2680,13,0.48507463,1.0,facebook,all india focusing on uni ad set_060324
2024-04-28,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,1331.12,610,13,2.13114754,2.0,facebook,all india counselling look-a-like_290224
2024-04-28,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,1160.66,548,25,4.5620438,9.0,facebook,all india generic leads ad set_240224
2024-04-28,USP_2_Lead-gen-1_220124,#18 - Master's Degree In 12 Months Â– Rutgers,84.99,7,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-28,USP_2_Lead-gen-1_220124,#16 ( Graphic ) - Dual coursework_Hands,51.38,65,3,4.61538462,1.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-28,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,1013.86,1351,24,1.77646188,5.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-28,USP_2_Lead-gen-1_220124,#7 ( Graphic ) - Get A Free Pass,34.53,22,2,9.09090909,2.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-28,USP_2_Lead-gen-1_220124,#8 ( Graphic ) - Study In The USA,1588.13,7091,52,0.73332393,14.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-28,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,19.32,14,1,7.14285714,0.0,facebook,all india counselling look-a-like_290224
2024-04-28,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,137.27,657,2,0.304414,0.0,facebook,all india focusing on uni ad set_060324
2024-04-28,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,63.87,37,1,2.7027027,0.0,facebook,all india generic leads ad set_240224
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,USP_S3_never-been-easier,347.76,4290,11,0.25641026,0.0,facebook,usp-2_ap_ts_050424
2024-04-28,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,131.09,34,7,20.58823529,2.0,facebook,all india generic leads ad set_240224
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,USP_S2_Faced-rejection,162.33,1759,5,0.28425242,0.0,facebook,usp-2_ka_tn_050424
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,#7 ( Graphic ) - Get A Free Pass,552.81,2208,8,0.36231884,2.0,facebook,usp-2_ka_tn_050424
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,USP_S3_never-been-easier,219.19,1838,8,0.43525571,0.0,facebook,usp-2_ka_tn_050424
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,USP_S4_Do-you-have,283.35,965,2,0.20725389,1.0,facebook,usp-2_ka_tn_050424
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,USP_S1_We-guarantee,62.25,419,4,0.95465394,0.0,facebook,usp-2_ap_ts_050424
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,USP_S4_Do-you-have,207.36,1466,3,0.20463847,0.0,facebook,usp-2_ap_ts_050424
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,#7 ( Graphic ) - Get A Free Pass,275.88,991,8,0.80726539,2.0,facebook,usp-2_ap_ts_050424
2024-04-24,USP_Search_APTNTSKA_250124, --,4290.39,726,137,0.1887,16.0,google,gmat/gre
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,USP_S1_We-guarantee,647.75,4579,18,0.39309893,1.0,facebook,usp-2_ka_tn_050424
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,USP_S2_Faced-rejection,733.43,3522,6,0.17035775,2.0,facebook,usp-2_ap_ts_050424
2024-04-28,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,135.68,17,2,11.76470588,1.0,facebook,all india generic leads ad set_240224
2024-04-28,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,1150.68,8089,33,0.40796143,2.0,facebook,all india generic leads ad set_240224
2024-04-28,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,4.88,51,0,0.0,0.0,facebook,all india generic leads ad set_240224
2024-04-28,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,32.37,6,0,0.0,0.0,facebook,all india generic leads ad set_240224
2024-04-28,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,131.66,427,1,0.23419204,0.0,facebook,all india generic leads ad set_240224
2024-04-28,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,190.57,105,2,1.9047619,0.0,facebook,all india generic leads ad set_240224
2024-04-28,USP_2_Lead-gen-1_220124,USP_S1_We-guarantee,233.39,108,3,2.77777778,1.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-28,USP_2_Lead-gen-1_220124,USP_S4_Do-you-have,1.08,10,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-28,USP_2_Lead-gen-2_Top4-states_050424,#8 ( Graphic ) - Study In The USA,391.5,899,5,0.55617353,0.0,facebook,usp-2_ap_ts_050424
2024-04-27,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,188.48,643,1,0.155521,0.0,facebook,all india focusing on uni ad set_060324
2024-04-27,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,75.92,15,1,6.66666667,0.0,facebook,all india counselling look-a-like_290224
2024-04-27,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,210.91,53,3,5.66037736,3.0,facebook,all india counselling look-a-like_290224
2024-04-27,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,0.28,2,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-04-27,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,66.19,92,2,2.17391304,1.0,facebook,all india counselling look-a-like_290224
2024-04-27,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,140.98,19,1,5.26315789,1.0,facebook,all india counselling look-a-like_290224
2024-04-27,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,9.51,8,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-04-27,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,928.92,4066,35,0.86079685,4.0,facebook,all india counselling look-a-like_290224
2024-04-27,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,51.41,172,1,0.58139535,0.0,facebook,all india focusing on uni ad set_060324
2024-04-27,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,24.81,191,1,0.52356021,0.0,facebook,all india focusing on uni ad set_060324
2024-04-27,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,1140.2,532,21,3.94736842,6.0,facebook,all india generic leads ad set_240224
2024-04-27,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,1776.53,15803,107,0.67708663,4.0,facebook,all india focusing on uni ad set_060324
2024-04-27,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,26.7,93,0,0.0,0.0,facebook,all india focusing on uni ad set_060324
2024-04-27,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,114.53,119,0,0.0,0.0,facebook,all india focusing on uni ad set_060324
2024-04-27,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,708.79,2792,35,1.25358166,5.0,facebook,all india focusing on uni ad set_060324
2024-04-27,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,1274.77,443,23,5.19187359,6.0,facebook,all india counselling look-a-like_290224
2024-04-27,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,180.12,21,0,0.0,1.0,facebook,all india generic leads ad set_240224
2024-04-24,USP_2_Lead-gen-2_Top4-states_050424,Tomorrow_Static-6,0.32,2,0,0.0,0.0,facebook,usp-2_ap_ts_050424
2024-04-27,USP_2_Lead-gen-1_220124,#18 - Master's Degree In 12 Months Â– Rutgers,3.9,3,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-30,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,82.38,249,2,0.80321285,0.0,facebook,all india focusing on uni ad set_060324
2024-04-27,USP_2_Lead-gen-1_220124,#16 ( Graphic ) - Dual coursework_Hands,79.67,72,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-27,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,559.68,1481,19,1.28291695,4.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-27,USP_2_Lead-gen-1_220124,#7 ( Graphic ) - Get A Free Pass,36.04,27,1,3.7037037,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-27,USP_2_Lead-gen-1_220124,#8 ( Graphic ) - Study In The USA,1846.04,8295,51,0.61482821,8.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-27,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,6.27,5,1,20.0,0.0,facebook,all india counselling look-a-like_290224
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,USP_S4_Do-you-have,311.14,1067,0,0.0,0.0,facebook,usp-2_ka_tn_050424
2024-04-27,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,46.64,16,1,6.25,0.0,facebook,all india generic leads ad set_240224
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,USP_S3_never-been-easier,290.93,4228,18,0.42573321,1.0,facebook,usp-2_ap_ts_050424
2024-04-27,USP_2_Lead-gen-1_220124,State University Of New York_New,32.02,23,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,USP_S1_We-guarantee,284.7,2432,10,0.41118421,2.0,facebook,usp-2_ka_tn_050424
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,USP_S2_Faced-rejection,422.75,2785,10,0.35906643,1.0,facebook,usp-2_ka_tn_050424
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,#8 ( Graphic ) - Study In The USA,198.95,406,3,0.73891626,1.0,facebook,usp-2_ka_tn_050424
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,#7 ( Graphic ) - Get A Free Pass,767.19,2825,13,0.46017699,1.0,facebook,usp-2_ka_tn_050424
2024-04-27,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,51.43,242,5,2.0661157,1.0,facebook,all india generic leads ad set_240224
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,USP_S1_We-guarantee,112.58,641,6,0.93603744,1.0,facebook,usp-2_ap_ts_050424
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,USP_S4_Do-you-have,255.91,1191,4,0.33585223,0.0,facebook,usp-2_ap_ts_050424
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,#7 ( Graphic ) - Get A Free Pass,78.24,325,0,0.0,0.0,facebook,usp-2_ap_ts_050424
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,USP_S3_never-been-easier,191.63,1672,7,0.41866029,0.0,facebook,usp-2_ka_tn_050424
2024-04-27,USP_2_Lead-gen-2_Top4-states_050424,USP_S2_Faced-rejection,337.17,2188,10,0.45703839,1.0,facebook,usp-2_ap_ts_050424
2024-04-27,USP_2_Lead-gen-1_220124,USP_S4_Do-you-have,3.65,9,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-27,USP_2_Lead-gen-1_220124,USP_S3_never-been-easier,0.08,4,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-27,USP_2_Lead-gen-1_220124,USP_S1_We-guarantee,264.43,127,4,3.1496063,2.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-27,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,313.82,115,4,3.47826087,1.0,facebook,all india generic leads ad set_240224
2024-04-27,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,6.8,14,0,0.0,0.0,facebook,all india generic leads ad set_240224
2024-04-27,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,40.52,7,1,14.28571429,0.0,facebook,all india generic leads ad set_240224
2024-04-27,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,1.07,19,1,5.26315789,0.0,facebook,all india generic leads ad set_240224
